time,coin,dir,px,sz,ntl,fee,closedPnl
2025/11/16 12:55:21,BTC,Open Short,95810,0.00525,503.00250000000005,0.217296,-0.217296
2025/11/16 12:58:15,XRP,Close Short,2.2456,114,255.9984,0.110591,-0.463991
2025/11/16 13:16:22,SOL,Open Short,141.94,1.43,202.9742,0.087684,-0.087684
2025/11/16 13:34:18,ETH,Close Short,3210.3,0.0874,280.58022000000005,0.12121,-1.20497
2025/11/16 13:40:20,ETH,Open Short,3207.2,0.1177,377.48744,0.163073,-0.163073
2025/11/16 14:55:18,BTC,Close Short,95939,0.00525,503.67975,0.217589,-0.894839
2025/11/16 14:58:24,XRP,Open Short,2.2604,112,253.1648,0.109367,-0.109367
2025/11/16 15:40:21,XRP,Close Short,2.2633,112,253.4896,0.109507,-0.434307
2025/11/16 15:43:36,XRP,Open Short,2.263,127,287.401,0.124157,-0.124157
2025/11/16 15:46:21,XRP,Close Short,2.2642,127,287.5534,0.124223,-0.276623
2025/11/16 15:52:25,BNB,Open Short,942.31,0.302,284.57761999999997,0.122937,-0.122937
2025/11/16 17:16:18,ETH,Close Short,3214,0.1177,378.2878,0.16342,-0.96378
2025/11/16 17:22:19,BTC,Open Short,95951,0.00245,235.07995,0.101554,-0.101554
2025/11/16 17:46:18,BNB,Close Short,946.18,0.302,285.74636,0.123442,-1.292182
2025/11/16 18:07:14,SOL,Close Short,143.1,1.43,204.63299999999998,0.088401,-1.747201
2025/11/16 19:49:21,BTC,Close Short,95692,0.00245,234.4454,0.10128,0.5332699999999999
2025/11/16 20:16:22,ETH,Open Short,3174.7,0.2042,648.27374,0.280054,-0.280054
2025/11/16 20:40:14,ETH,Close Short,3163.6,0.2042,646.00712,0.279075,1.9875450000000001
2025/11/16 20:52:19,BTC,Open Short,95901,0.00689,660.75789,0.285447,-0.285447
2025/11/16 21:40:21,BTC,Close Short,95264,0.00689,656.36896,0.283551,4.105379
2025/11/16 21:46:26,XRP,Open Short,2.2138,169,374.1322,0.161625,-0.161625
2025/11/16 21:55:18,XRP,Close Short,2.2143,169,374.2167,0.161661,-0.24616100000000002
2025/11/16 21:58:41,ETH,Open Short,3156.5904122723,0.2086,658.4647600000018,0.284456,-0.284456
2025/11/16 22:07:20,ETH,Close Short,3150.4,0.2086,657.17344,0.283898,1.007336
2025/11/16 22:19:20,XRP,Open Short,2.2149,90,199.341,0.086115,-0.086115
2025/11/16 22:25:20,XRP,Close Short,2.213,90,199.17000000000002,0.086041,0.084959
2025/11/16 22:28:26,ETH,Open Short,3157.7,0.3485,1100.4584499999999,0.475398,-0.475398
2025/11/16 23:19:15,ETH,Close Short,3180.8919081779,0.3485,1108.540829999998,0.478888,-8.561268
2025/11/16 23:22:20,XRP,Open Short,2.2174,87,192.9138,0.083338,-0.083338
2025/11/16 23:25:15,XRP,Close Short,2.2124,87,192.4788,0.08315,0.35185
2025/11/16 23:31:24,XRP,Open Short,2.209,87,192.183,0.083023,-0.083023
2025/11/16 23:34:18,XRP,Close Short,2.2051,87,191.84369999999998,0.082876,0.256424
2025/11/16 23:52:16,ETH,Open Short,3160,0.0612,193.392,0.083545,-0.083545
2025/11/16 23:53:32,ETH,Close Short,3145.7,0.0612,192.51683999999997,0.083167,0.7919930000000001
2025/11/17 00:04:23,XRP,Open Short,2.1952,87,190.98239999999998,0.082504,-0.082504
2025/11/17 00:04:30,DOGE,Open Short,0.15929,1200,191.148,0.082575,-0.082575
2025/11/17 00:07:20,DOGE,Close Short,0.1593,1200,191.16,0.082581,-0.094581
2025/11/17 00:07:23,XRP,Close Short,2.2006,87,191.4522,0.082707,-0.552507
2025/11/17 00:10:21,BTC,Open Short,94617,0.01043,986.85531,0.426321,-0.426321
2025/11/17 00:46:34,ETH,Open Short,3071.8,0.0412,126.55816000000002,0.054673,-0.054673
2025/11/17 00:46:37,ETH,Close Short,3071.8,0.0412,126.55816000000002,0.054673,-0.054673
2025/11/17 00:52:36,BTC,Close Short,94317,0.01043,983.72631,0.424969,2.704031
2025/11/17 00:55:29,BTC,Open Short,94362.268722467,0.01135,1071.0117500000003,0.462676,-0.462676
2025/11/17 01:16:24,BTC,Close Short,94555,0.01135,1073.1992500000001,0.463621,-2.6519009999999996
2025/11/17 01:16:28,SOL,Open Short,136.09,0.6,81.654,0.035274,-0.035274
2025/11/17 01:19:18,SOL,Close Short,135.41,0.6,81.246,0.035098,0.37290199999999996
2025/11/17 01:25:24,XRP,Open Short,2.1767,87,189.3729,0.081809,-0.081809
2025/11/17 01:31:18,XRP,Close Short,2.1749,87,189.21630000000002,0.081741,0.074859
2025/11/17 01:55:37,SOL,Open Short,134.64,2.6,350.06399999999996,0.151227,-0.151227
2025/11/17 01:55:42,SOL,Close Short,134.7143846154,2.6,350.25740000004004,0.15131,-0.34470999999999996
2025/11/17 02:01:26,SOL,Open Short,136.27,2.6,354.302,0.153058,-0.153058
2025/11/17 02:01:29,SOL,Close Short,136.29,2.6,354.354,0.15308,-0.20507999999999998
2025/11/17 02:10:21,ETH,Open Short,3104.4,0.0609,189.05796,0.081673,-0.081673
2025/11/17 02:21:22,ETH,Close Short,3098.9,0.0609,188.72301000000002,0.081528,0.25342200000000004
2025/11/17 02:31:23,ETH,Open Short,3092.2,0.2008,620.91376,0.268234,-0.268234
2025/11/17 02:31:27,ETH,Close Short,3092.3,0.2008,620.93384,0.268243,-0.288323
2025/11/17 02:34:29,BTC,Open Short,94790,0.01116,1057.8564,0.456993,-0.456993
2025/11/17 02:37:26,SOL,Open Short,136.5259016393,0.61,83.280799999973,0.035976,-0.035976
2025/11/17 02:46:14,SOL,Close Short,135.76,0.61,82.8136,0.035775,0.431424
2025/11/17 03:04:19,XRP,Open Short,2.1955,16,35.128,0.015175,-0.015175
2025/11/17 03:07:19,BTC,Close Short,94210,0.01116,1051.3836,0.454197,6.018603000000001
2025/11/17 03:07:21,XRP,Close Short,2.1947,16,35.1152,0.015169,-0.0023689999999999996
2025/11/17 03:13:16,BTC,Open Short,94559.4619422572,0.01143,1080.8146499999998,0.466911,-0.466911
2025/11/17 03:40:16,BTC,Close Short,94214.9422572178,0.01143,1076.8767899999993,0.465209,3.4719430000000004
2025/11/17 03:46:19,BTC,Open Short,94282.2964563526,0.01157,1090.8461699999996,0.471244,-0.471244
2025/11/17 03:55:19,XRP,Open Short,2.2184,43,95.3912,0.041208,-0.041208
2025/11/17 04:07:14,XRP,Close Short,2.2263,43,95.7309,0.041355,-0.38105500000000003
2025/11/17 04:13:15,BTC,Close Short,94404,0.01157,1092.25428,0.471852,-1.881078
2025/11/17 04:19:19,BTC,Open Short,94241,0.01144,1078.11704,0.465746,-0.465746
2025/11/17 04:22:13,BTC,Close Short,94308,0.01144,1078.88352,0.466077,-1.2325570000000001
2025/11/17 04:46:23,ETH,Open Short,3099.8,0.0774,239.92452,0.103647,-0.103647
2025/11/17 04:46:26,ETH,Close Short,3099.9,0.0774,239.93225999999999,0.10365,-0.11139
2025/11/17 04:52:23,XRP,Open Short,2.2098,133,293.9034,0.126966,-0.126966
2025/11/17 04:55:12,XRP,Close Short,2.2069,133,293.5177,0.126799,0.258901
2025/11/17 05:04:19,XRP,Open Short,2.1964,133,292.12120000000004,0.126196,-0.126196
2025/11/17 05:13:12,XRP,Close Short,2.1918,133,291.5094,0.125932,0.485868
2025/11/17 05:16:20,BTC,Open Long,93770,0.00207,194.10389999999998,0.083852,-0.083852
2025/11/17 05:16:23,BTC,Close Long,93766.8309178744,0.00207,194.09733999999997,0.083845,-0.090405
2025/11/17 05:19:16,XRP,Open Short,2.1919,88,192.8872,0.083327,-0.083327
2025/11/17 05:22:15,XRP,Close Short,2.1915,88,192.852,0.083312,-0.048111999999999995
2025/11/17 05:34:21,XRP,Open Short,2.1985030303,165,362.7529999995,0.156707,-0.156707
2025/11/17 05:37:25,XRP,Close Short,2.1981,165,362.6865,0.15668,-0.09018500000000002
2025/11/17 05:43:16,ETH,Open Short,3069.3,0.1358,416.81094,0.180062,-0.180062
2025/11/17 05:43:22,ETH,Close Short,3068.4,0.1358,416.68872000000005,0.180009,-0.05778900000000001
2025/11/17 05:46:20,ETH,Open Short,3069.6,0.2038,625.58448,0.270252,-0.270252
2025/11/17 05:46:23,ETH,Close Short,3069.5,0.2038,625.5641,0.270243,-0.249863
2025/11/17 05:52:13,BTC,Open Short,93576,0.01132,1059.28032,0.457609,-0.457609
2025/11/17 06:28:18,XRP,Open Short,2.1993,38,83.5734,0.036103,-0.036103
2025/11/17 06:40:16,BTC,Close Short,93842,0.01132,1062.29144,0.458909,-3.4700290000000003
2025/11/17 06:43:13,XRP,Close Short,2.1901,38,83.22380000000001,0.035952,0.31364800000000004
2025/11/17 06:46:25,DOGE,Open Short,0.15637,1706,266.76722,0.115243,-0.115243
2025/11/17 06:49:12,DOGE,Close Short,0.15712,1706,268.04672,0.115796,-1.395296
2025/11/17 06:52:26,XRP,Open Short,2.2104,161,355.8744,0.153737,-0.153737
2025/11/17 06:55:09,XRP,Close Short,2.2134,161,356.3574,0.153946,-0.636946
2025/11/17 06:58:17,DOGE,Open Short,0.15808,2199,347.61791999999997,0.15017,-0.15017
2025/11/17 07:00:34,DOGE,Close Short,0.15748,2199,346.29852,0.1496,1.1698
2025/11/17 07:01:19,ETH,Open Short,3072.2048092869,0.0603,185.25395000000006,0.080027,-0.080027
2025/11/17 07:01:24,ETH,Close Short,3071.6,0.0603,185.21748,0.080013,-0.043833000000000004
2025/11/17 07:16:16,BTC,Open Short,93969,0.01109,1042.11621,0.450194,-0.450194
2025/11/17 07:49:19,BTC,Close Short,94430,0.01109,1047.2287,0.452402,-5.564892
2025/11/17 08:13:16,ETH,Open Short,3094.9526405451,0.0587,181.6737199999974,0.078481,-0.078481
2025/11/17 08:13:21,ETH,Close Short,3094.3,0.0587,181.63541,0.078466,-0.04031099999999999
2025/11/17 08:25:15,ETH,Open Short,3086.2,0.0587,181.15994,0.078261,-0.078261
2025/11/17 08:25:20,ETH,Close Short,3085.4,0.0587,181.11298000000002,0.07824,-0.03128
2025/11/17 08:34:18,BTC,Open Short,94808.0638888889,0.0108,1023.9270900000001,0.44233,-0.44233
2025/11/17 08:52:19,XRP,Open Short,2.2333,34,75.9322,0.032802,-0.032802
2025/11/17 08:58:13,XRP,Close Short,2.2477,34,76.4218,0.033014,-0.522614
2025/11/17 09:46:20,XRP,Open Short,2.2421,5,11.210500000000001,0.004842,-0.004842
2025/11/17 09:58:16,XRP,Close Short,2.2303,5,11.1515,0.004817,0.054182999999999995
2025/11/17 11:40:17,BTC,Close Short,95230,0.0108,1028.4840000000002,0.444305,-5.001905
2025/11/17 11:46:17,BTC,Open Short,95398,0.00192,183.16416,0.079126,-0.079126
2025/11/17 12:34:19,BTC,Close Short,95238,0.00192,182.85696000000002,0.078994,0.22820599999999996
2025/11/17 12:46:23,BTC,Open Short,95318.3665480427,0.00843,803.53383,0.34712,-0.34712
2025/11/17 12:52:18,BTC,Close Short,95213,0.00843,802.64559,0.346742,0.540937
2025/11/17 13:13:27,ETH,Open Short,3181.5,0.1895,602.89425,0.26045,-0.26045
2025/11/17 13:19:14,ETH,Close Short,3184.2,0.1895,603.4059,0.26067,-0.7723200000000001
2025/11/17 13:22:19,ETH,Open Short,3182.9,0.1886,600.29494,0.259326,-0.259326
2025/11/17 13:37:28,BTC,Open Short,95186,0.00127,120.88622000000001,0.052222,-0.052222
2025/11/17 13:52:22,BTC,Close Short,95194,0.00127,120.89638000000001,0.052227,-0.062387000000000005
2025/11/17 13:55:17,ETH,Close Short,3187.5833510074,0.1886,601.1782199999956,0.259707,-1.142987
2025/11/17 13:58:30,ETH,Open Short,3189.4887323944,0.1065,339.68055000000356,0.146739,-0.146739
2025/11/17 14:04:30,BTC,Open Short,95205.0210325048,0.00523,497.9222600000001,0.215101,-0.215101
2025/11/17 14:37:14,BTC,Close Short,94963,0.00523,496.65649,0.214555,1.051105
2025/11/17 14:40:26,XRP,Open Short,2.2575,81,182.8575,0.078994,-0.078994
2025/11/17 14:43:23,ETH,Close Short,3184.1,0.1065,339.10665,0.146494,0.42647599999999997
2025/11/17 15:07:28,BTC,Open Long,95375,0.00459,437.77125,0.189117,-0.189117
2025/11/17 15:13:25,XRP,Close Short,2.2674,81,183.65939999999998,0.07934,-0.8812399999999999
2025/11/17 15:19:36,BTC,Close Long,95474,0.00459,438.22566,0.189313,0.26509699999999997
2025/11/17 15:43:20,BTC,Open Short,95768,0.0019,181.9592,0.078606,-0.078606
2025/11/17 15:52:19,ETH,Open Short,3205.8,0.0568,182.08944000000002,0.078662,-0.078662
2025/11/17 16:07:25,HYPE,Open Long,38.721,0.31,12.003509999999999,0.005185,-0.005185
2025/11/17 16:19:19,HYPE,Close Long,38.675,0.31,11.989249999999998,0.005179,-0.019438999999999998
2025/11/17 16:40:30,ETH,Close Short,3190.8,0.0568,181.23744000000002,0.078293,0.7737069999999999
2025/11/17 17:34:36,XRP,Open Short,2.283,81,184.923,0.079886,-0.079886
2025/11/17 17:40:33,XRP,Close Short,2.2767851852,81,184.4196000012,0.079667,0.42373299999999997
2025/11/17 17:49:52,BTC,Close Short,95689,0.0019,181.8091,0.078541,0.07155900000000001
2025/11/17 17:55:33,XRP,Open Short,2.2748,133,302.5484,0.1307,-0.1307
2025/11/17 18:10:48,BTC,Open Short,95702,0.00584,558.89968,0.241444,-0.241444
2025/11/17 18:17:51,XRP,Close Short,2.2801,133,303.2533,0.131005,-0.835905
2025/11/17 18:34:29,XRP,Open Short,2.2716,81,183.9996,0.079486,-0.079486
2025/11/17 18:52:21,BTC,Close Short,95730,0.00584,559.0631999999999,0.241515,-0.40503500000000003
2025/11/17 18:58:31,ETH,Open Short,3197.5,0.1062,339.5745,0.146695,-0.146695
2025/11/17 19:46:34,DOGE,Open Short,0.16199,838,135.74761999999998,0.058642,-0.058642
2025/11/17 20:04:18,XRP,Close Short,2.2715,81,183.9915,0.079484,-0.071384
2025/11/17 20:07:23,XRP,Open Short,2.2724,80,181.79200000000003,0.078534,-0.078534
2025/11/17 20:13:20,DOGE,Close Short,0.1623,838,136.0074,0.058755,-0.318535
2025/11/17 20:16:23,XRP,Close Short,2.2671,80,181.368,0.07835,0.34565
2025/11/17 20:28:31,ETH,Close Short,3193.6,0.1062,339.16032,0.146516,0.267664
2025/11/17 20:28:35,XRP,Open Short,2.2671,80,181.368,0.07835,-0.07835
2025/11/17 20:40:25,XRP,Close Short,2.2598,80,180.784,0.078098,0.505902
2025/11/17 20:49:25,SOL,Open Short,141.95,1.29,183.1155,0.079105,-0.079105
2025/11/17 21:01:26,ETH,Open Short,3186.9,0.1371,436.92399,0.188751,-0.188751
2025/11/17 21:29:02,ETH,Close Short,3150.7,0.1371,431.96097,0.186607,4.776413
2025/11/17 21:34:33,BNB,Open Short,920.38,0.199,183.15562,0.079123,-0.079123
2025/11/17 21:37:37,BNB,Close Short,919.1544221106,0.199,182.9117300000094,0.079017,0.164873
2025/11/17 21:46:25,XRP,Open Short,2.2178,137,303.8386,0.131258,-0.131258
2025/11/17 21:49:18,SOL,Close Short,138.49,1.29,178.65210000000002,0.077177,4.386223
2025/11/17 21:52:18,XRP,Close Short,2.2091,137,302.64669999999995,0.130743,1.061157
2025/11/17 21:58:26,ETH,Open Short,3119.8,0.0368,114.80864000000001,0.049597,-0.049597
2025/11/17 22:01:28,XRP,Open Short,2.2045,158,348.311,0.15047,-0.15047
2025/11/17 22:04:17,ETH,Close Short,3122.5,0.0368,114.908,0.04964,-0.149
2025/11/17 22:04:20,XRP,Close Short,2.2169,158,350.2702,0.151315,-2.110515
2025/11/17 22:10:29,XRP,Open Short,2.2,83,182.60000000000002,0.078883,-0.078883
2025/11/17 22:28:25,DOGE,Open Short,0.15841,1139,180.42899,0.077944,-0.077944
2025/11/17 22:34:25,DOGE,Close Short,0.16069,1139,183.02591,0.079067,-2.675987
2025/11/17 22:34:28,XRP,Close Short,2.2318903614,83,185.2468999962,0.080025,-2.726925
2025/11/17 22:40:39,BTC,Open Short,95604,0.01052,1005.7540799999999,0.434485,-0.434485
2025/11/17 22:58:26,BTC,Close Short,94767,0.01052,996.94884,0.430681,8.374559
2025/11/17 23:04:33,BTC,Open Short,94777,0.01088,1031.1737600000001,0.445467,-0.445467
2025/11/17 23:34:26,BTC,Close Short,94248,0.01088,1025.41824,0.44298,5.312539999999999
2025/11/17 23:37:33,XRP,Open Short,2.2316,86,191.9176,0.082908,-0.082908
2025/11/17 23:40:27,XRP,Close Short,2.2212,86,191.0232,0.082522,0.811878
2025/11/17 23:55:28,BTC,Open Short,94134,0.00202,190.15068000000002,0.082145,-0.082145
2025/11/17 23:55:31,BTC,Close Short,94131,0.00202,190.14462,0.082142,-0.07608200000000001
2025/11/18 00:10:30,ETH,Open Short,3086,0.1999,616.8914,0.266497,-0.266497
2025/11/18 00:10:33,ETH,Close Short,3086.6,0.1999,617.01134,0.266548,-0.386488
2025/11/18 00:16:27,ETH,Open Short,3069,0.0603,185.0607,0.079946,-0.079946
2025/11/18 00:16:30,ETH,Close Short,3068.5,0.0603,185.03055,0.079933,-0.04978300000000001
2025/11/18 00:31:21,ETH,Open Short,3090.2,0.1992,615.5678399999999,0.265925,-0.265925
2025/11/18 00:31:24,ETH,Close Short,3087.1,0.1992,614.9503199999999,0.265658,0.35186199999999995
2025/11/18 00:34:32,ETH,Open Short,3090.3,0.2658,821.40174,0.354845,-0.354845
2025/11/18 00:34:36,ETH,Close Short,3089.2,0.2658,821.1093599999999,0.354719,-0.06233900000000003
2025/11/18 00:37:29,BTC,Open Short,93651,0.01252,1172.51052,0.506523,-0.506523
2025/11/18 00:40:29,BTC,Close Short,94071,0.01252,1177.76892,0.508796,-5.767196
2025/11/18 00:52:24,ETH,Open Short,3142.6,0.1939,609.3501399999999,0.263239,-0.263239
2025/11/18 00:58:21,ETH,Close Short,3135.4,0.1939,607.95406,0.262636,1.133444
2025/11/18 01:04:32,XRP,Open Short,2.215,133,294.59499999999997,0.127265,-0.127265
2025/11/18 01:07:26,XRP,Close Short,2.2133,133,294.3689,0.127167,0.098933
2025/11/18 01:07:31,BNB,Open Long,918.6,0.201,184.63860000000003,0.079763,-0.079763
2025/11/18 01:07:35,BNB,Close Long,918.3954228856,0.201,184.59748000000562,0.079745,-0.120865
2025/11/18 01:13:23,ETH,Open Short,3117.8,0.3238,1009.54364,0.436122,-0.436122
2025/11/18 01:25:32,XRP,Open Short,2.1898,41,89.7818,0.038785,-0.038785
2025/11/18 01:28:16,ETH,Close Short,3102.7812847437,0.3238,1004.68058000001,0.434021,4.4290389999999995
2025/11/18 01:28:19,XRP,Close Short,2.189,41,89.749,0.038771,-0.005970999999999997
2025/11/18 01:37:30,XRP,Open Short,2.1839,107,233.6773,0.100948,-0.100948
2025/11/18 01:40:24,XRP,Close Short,2.1764,107,232.87480000000002,0.100601,0.701899
2025/11/18 01:43:33,BTC,Open Short,93065,0.01043,970.66795,0.419327,-0.419327
2025/11/18 01:55:23,BTC,Close Short,92714,0.01043,967.00702,0.417747,3.243183
2025/11/18 01:55:26,XRP,Open Short,2.1625,58,125.42500000000001,0.054183,-0.054183
2025/11/18 01:58:22,XRP,Close Short,2.1685,58,125.773,0.054333,-0.402333
2025/11/18 02:01:27,BTC,Open Short,92743,0.01139,1056.34277,0.456339,-0.456339
2025/11/18 02:07:23,BTC,Close Short,93041,0.01139,1059.73699,0.457806,-3.852026
2025/11/18 02:07:26,XRP,Open Short,2.1629,84,181.6836,0.078487,-0.078487
2025/11/18 02:13:20,XRP,Close Short,2.1582,84,181.28879999999998,0.078316,0.316484
2025/11/18 02:16:30,XRP,Open Short,2.1555,159,342.7245,0.148056,-0.148056
2025/11/18 02:16:34,XRP,Close Short,2.155,159,342.645,0.148022,-0.06852199999999999
2025/11/18 02:22:25,ETH,Open Short,3048,0.0596,181.6608,0.078477,-0.078477
2025/11/18 02:22:29,ETH,Close Short,3048.6,0.0596,181.69656,0.078492,-0.114252
2025/11/18 02:28:21,ETH,Open Short,3033.3,0.0596,180.78468,0.078098,-0.078098
2025/11/18 02:28:28,ETH,Close Short,3034.2,0.0596,180.83831999999998,0.078122,-0.131762
2025/11/18 02:40:23,BTC,Open Long,92580,0.00198,183.3084,0.079189,-0.079189
2025/11/18 02:40:28,BTC,Close Long,92574.1666666667,0.00198,183.29685000000006,0.079182,-0.09073200000000001
2025/11/18 02:49:22,XRP,Open Short,2.1673261905,84,182.055400002,0.078646,-0.078646
2025/11/18 02:49:26,XRP,Close Short,2.1657,84,181.9188,0.078588,0.057996000000000006
2025/11/18 02:55:23,BTC,Open Short,92602,0.01091,1010.28782,0.436444,-0.436444
2025/11/18 03:04:28,BTC,Close Short,92423,0.01091,1008.33493,0.4356,1.51729
2025/11/18 03:10:34,BTC,Open Short,92456,0.01096,1013.3177599999999,0.437753,-0.437753
2025/11/18 03:49:23,BTC,Close Short,91975,0.01096,1008.0459999999999,0.435475,4.836284999999999
2025/11/18 03:58:22,BTC,Open Short,91852.5895522388,0.0067,615.41235,0.265853,-0.265853
2025/11/18 04:07:17,BTC,Close Short,91507,0.0067,613.0969,0.264857,2.0499929999999997
2025/11/18 04:19:25,XRP,Open Short,2.1376,87,185.97119999999998,0.080339,-0.080339
2025/11/18 04:19:29,XRP,Close Short,2.1376,87,185.97119999999998,0.080339,-0.080339
2025/11/18 04:22:34,ETH,Open Short,2985.4,0.0612,182.70648,0.078929,-0.078929
2025/11/18 04:22:39,ETH,Close Short,2986.4,0.0612,182.76767999999998,0.078955,-0.140155
2025/11/18 04:25:25,XRP,Open Short,2.1444,87,186.5628,0.080595,-0.080595
2025/11/18 04:25:30,XRP,Close Short,2.1443,87,186.55409999999998,0.080591,-0.071891
2025/11/18 04:34:22,BTC,Open Short,91693,0.01122,1028.79546,0.444439,-0.444439
2025/11/18 04:34:25,BTC,Close Short,91692,0.01122,1028.7842400000002,0.444434,-0.433214
2025/11/18 04:52:27,ETH,Open Short,3013.2,0.2009,605.3518799999999,0.261512,-0.261512
2025/11/18 04:59:39,XRP,Open Short,2.1436,51,109.32360000000001,0.047227,-0.047227
2025/11/18 04:59:47,XRP,Close Short,2.1511,51,109.7061,0.047393,-0.429893
2025/11/18 05:01:29,BTC,Open Short,92034,0.00194,178.54596,0.077131,-0.077131
2025/11/18 05:20:29,ETH,Close Short,3000.1,0.2009,602.7200899999999,0.260375,2.371415
2025/11/18 05:22:25,XRP,Open Short,2.1445,87,186.5715,0.080598,-0.080598
2025/11/18 05:22:29,XRP,Close Short,2.1446,87,186.58020000000002,0.080602,-0.08930199999999999
2025/11/18 05:22:30,DOGE,Open Short,0.15124,1200,181.48800000000003,0.078402,-0.078402
2025/11/18 05:22:35,DOGE,Close Short,0.15131,1200,181.572,0.078439,-0.162439
2025/11/18 05:25:35,BTC,Close Short,91874,0.00194,178.23556000000002,0.076997,0.23340300000000003
2025/11/18 05:25:38,BTC,Open Short,91885,0.00576,529.2576,0.228639,-0.228639
2025/11/18 05:31:20,BTC,Close Short,91677,0.00576,528.05952,0.22812,0.96996
2025/11/18 05:37:19,ETH,Open Short,2992,0.0615,184.008,0.079491,-0.079491
2025/11/18 05:37:22,ETH,Close Short,2993.1,0.0615,184.07565,0.07952,-0.14717
2025/11/18 05:43:36,DOGE,Open Short,0.15173,1194,181.16562000000002,0.078263,-0.078263
2025/11/18 05:43:41,DOGE,Close Short,0.1518,1194,181.2492,0.078299,-0.161879
2025/11/18 06:04:25,ETH,Open Short,3008.2,0.202,607.6564,0.262507,-0.262507
2025/11/18 06:04:31,ETH,Close Short,3007.1,0.202,607.4342,0.262411,-0.040211
2025/11/18 06:10:25,XRP,Open Short,2.156,163,351.428,0.151816,-0.151816
2025/11/18 06:10:28,XRP,Close Short,2.1571,163,351.60729999999995,0.151894,-0.331194
2025/11/18 06:16:21,BTC,Open Short,92162,0.00127,117.04574000000001,0.050563,-0.050563
2025/11/18 06:19:22,BTC,Close Short,92095,0.00127,116.96065,0.050527,0.034562999999999997
2025/11/18 06:25:24,ETH,Open Short,3024.3,0.3123,944.4888900000001,0.408019,-0.408019
2025/11/18 06:25:27,ETH,Close Short,3023.8,0.3123,944.3327400000002,0.407951,-0.251801
2025/11/18 06:31:28,XRP,Open Short,2.1642,87,188.2854,0.081339,-0.081339
2025/11/18 06:31:30,XRP,Close Short,2.1643,87,188.2941,0.081343,-0.090043
2025/11/18 06:34:26,XRP,Open Short,2.1719,162,351.8478,0.151998,-0.151998
2025/11/18 06:34:30,XRP,Close Short,2.172,162,351.86400000000003,0.152003,-0.168203
2025/11/18 06:55:25,XRP,Open Short,2.1667,87,188.5029,0.081433,-0.081433
2025/11/18 06:58:25,DOGE,Open Short,0.15256,1188,181.24128,0.078296,-0.078296
2025/11/18 06:58:28,DOGE,Close Short,0.15257,1188,181.25316,0.078301,-0.090181
2025/11/18 07:01:25,XRP,Close Short,2.1663,87,188.46810000000002,0.081418,-0.04661800000000001
2025/11/18 07:04:34,ETH,Open Short,3022.1,0.3341,1009.68361,0.436183,-0.436183
2025/11/18 07:04:39,ETH,Close Short,3022.2,0.3341,1009.7170199999999,0.436197,-0.469607
2025/11/18 07:19:22,ETH,Open Short,3008.9,0.1995,600.2755500000001,0.259319,-0.259319
2025/11/18 07:19:26,ETH,Close Short,3008.7,0.1995,600.23565,0.259301,-0.219401
2025/11/18 07:22:24,ETH,Open Short,3018.5,0.1992,601.2851999999999,0.259754,-0.259754
2025/11/18 07:22:27,ETH,Close Short,3018.6,0.1992,601.30512,0.259763,-0.279683
2025/11/18 07:28:19,BTC,Open Short,91988,0.01107,1018.30716,0.439908,-0.439908
2025/11/18 07:31:19,BTC,Close Short,91924,0.01107,1017.59868,0.439602,0.268878
2025/11/18 07:46:25,BTC,Open Short,92037,0.01106,1017.92922,0.439745,-0.439745
2025/11/18 07:49:28,XRP,Open Short,2.1614,42,90.7788,0.039216,-0.039216
2025/11/18 08:19:22,XRP,Close Short,2.1571047619,42,90.5983999998,0.039137,0.141263
2025/11/18 08:58:23,XRP,Open Short,2.1531,43,92.5833,0.039995,-0.039995
2025/11/18 09:00:46,XRP,Close Short,2.1502,43,92.45859999999999,0.039942,0.084758
2025/11/18 09:07:24,XRP,Open Short,2.1558,43,92.69940000000001,0.040046,-0.040046
2025/11/18 09:22:20,XRP,Close Short,2.158,43,92.794,0.040087,-0.134687
2025/11/18 09:31:31,BTC,Close Short,91978,0.01106,1017.27668,0.439462,0.213078
2025/11/18 09:40:23,BTC,Open Long,91928,0.00201,184.77528,0.079822,-0.079822
2025/11/18 09:40:25,BTC,Close Long,91915.4875621891,0.00201,184.7501300000001,0.079805,-0.10495499999999999
2025/11/18 09:43:23,BTC,Open Short,91770.0298913044,0.01104,1013.1411300000004,0.437675,-0.437675
2025/11/18 09:49:23,BTC,Close Short,91849,0.01104,1014.0129599999999,0.438053,-1.310213
2025/11/18 09:55:23,SOL,Open Short,131.5,1.36,178.84,0.077258,-0.077258
2025/11/18 09:55:27,SOL,Close Short,131.54,1.36,178.8944,0.077282,-0.131682
2025/11/18 09:58:32,XRP,Open Short,2.1463,85,182.43550000000002,0.078812,-0.078812
2025/11/18 09:58:36,XRP,Close Short,2.1473,85,182.5205,0.078848,-0.163848
2025/11/18 10:07:28,BTC,Open Short,91360,0.01094,999.4784,0.431774,-0.431774
2025/11/18 10:10:36,BTC,Close Short,91531,0.01094,1001.34914,0.432582,-2.303322
2025/11/18 10:13:28,BTC,Open Short,91202.8548983364,0.01082,986.8148899999999,0.426296,-0.426296
2025/11/18 10:16:32,BTC,Close Short,91123,0.01082,985.95086,0.42593,0.437506
2025/11/18 10:22:26,ETH,Open Short,3021.7,0.059,178.28029999999998,0.077017,-0.077017
2025/11/18 10:22:32,ETH,Close Short,3022.1,0.059,178.3039,0.077027,-0.100627
